-0.01857752,IL,18,1,5,1.163751061,0,245.2040704,Travel,103
-0.107666271,CA,24,1,8,-0.229566054,0,898.6607143,Restaurants & Food,77
-0.10568056,CA,24,1,6,0.087840843,0,1671.031746,Travel,71
-0.083703719,VA,30,1,9,0.371708793,0,878.2686782,"Computers, Telephony & Internet",178
-0.099957612,MS,6,1,2,1.300901241,0,293.5483871,Apparel / Fashion & Jewelry,95
-0.077935303,NY,24,1,6,0.016203252,0,2601.190476,Business Services,110
0.046335775,PA,66,2,0,-0.376721135,0,1325.99065,Attorneys & Legal Services,51
-0.098368707,AZ,23,1,9,0.092011025,0,2254.304472,Home & Home Improvement,95
-0.06620994,TX,18,1,7,0.259691708,0,273.8300493,Home & Home Improvement,132
-0.090750563,CA,49,2,0,0.775038556,0,6388.037394,Home & Home Improvement,53
-0.103023244,FL,16,1,3,-0.219931328,0,424.7731855,Beauty & Personal Care,69
-0.100974594,CA,20,1,0,0.612771467,0,982.240625,Home & Home Improvement,101
-0.100292912,AZ,48,1,8,0.840406419,0,2023.454276,Physicians & Surgeons,91
-0.014109396,PA,13,1,2,0.091316801,1,648.2758621,Animals & Pets,116
-0.845137762,CA,1,1,1,0,0,60.71428571,"Shopping, Collectibles & Gifts (General)",61
-0.10296138,PA,6,1,5,0.065519751,0,505.4613936,Attorneys & Legal Services,85
0.316785703,NY,36,3,5,-0.103987708,0,2692.075226,Sports & Recreation,77
-0.103927884,OR,39,1,9,-0.007235473,0,1621.675345,Travel,51
-0.42908166,FL,1,1,8,0,0,776.7241379,Home & Home Improvement,124
-0.083863713,CA,48,2,3,0.204123686,0,799.3721409,"Automotive -- Repair, Service & Parts",68
-0.096271289,CA,78,2,1,-0.095847312,0,1993.366296,Home & Home Improvement,119
0,IL,40,4,8,,0,7924.382535,Home & Home Improvement,65
-0.040062384,NY,6,1,6,0.279953976,0,1020.987654,Industrial & Commercial,75
-0.102540477,FL,15,1,6,1.285997853,1,1213.669951,Automotive -- For Sale,105
-0.069240341,PA,5,1,1,0.095314261,1,1000,Home & Home Improvement,90
-0.106869637,CA,69,1,5,-0.252160789,0,651.664794,Animals & Pets,163
-0.078187903,UT,12,1,4,0.321158553,0,905.5555556,Farming & Agriculture,62
-0.035767202,TX,12,1,4,-0.180653976,0,972.4637681,Home & Home Improvement,133
0,CA,23,2,3,0,0,1113.921739,Sports & Recreation,82
-0.012664241,CO,6,1,6,0.015878195,0,5408.333333,Home & Home Improvement,83
-0.10979936,TN,2,1,2,0,0,2034.482759,Home & Home Improvement,93
-0.109775093,VA,80,2,3,-0.2516174,0,1248.828777,Physicians & Surgeons,52
-0.068318693,CO,55,1,7,0.150855655,0,1557.180615,"Personal Services (Weddings, Cleaners, etc.)",86
-0.103560302,IL,8,2,4,0.430176429,0,991.8065476,"Automotive -- Repair, Service & Parts",79
-0.086093231,FL,25,1,6,0.474406371,0,760.5254516,Real Estate,110
-0.083496006,FL,2,1,8,0,1,687.5,Home & Home Improvement,112
-0.069167587,CA,49,1,4,-0.960235961,1,1571.583065,Sports & Recreation,99
-0.005250315,NY,49,1,7,0.007203464,0,2883.674918,Health & Fitness,165
0,GA,62,4,2,,0,1438.468633,Furniture,129
-0.052919453,MO,6,1,9,-0.530710121,0,1084.989583,"Personal Services (Weddings, Cleaners, etc.)",124
-0.111111111,CA,56,2,4,,1,2096.359612,Home & Home Improvement,131
-0.103218651,TX,20,1,5,0,1,508.9903846,Home & Home Improvement,75
-0.109745637,MS,24,1,3,0.395462722,0,991.0714286,Finance & Insurance,80
-0.092275883,TX,12,1,8,-0.409699675,0,415,Home & Home Improvement,131
-0.109654171,WA,48,2,5,0.304347826,0,2766.359107,Home & Home Improvement,137
-0.451164382,CA,1,1,4,0,0,514.4009217,Business Services,93
-0.093554236,CA,60,2,4,0.058425334,0,2115.336278,Home & Home Improvement,90
-0.039261481,CO,9,1,0,0.324155612,0,633.744856,Home & Home Improvement,79
-0.894543701,TX,1,1,2,0,0,153.8461538,Home & Home Improvement,87
-0.092127231,AZ,36,2,7,-0.982661543,0,782.4399525,Education & Instruction,122
-0.093090077,IL,42,1,5,1.994774649,0,305.8231293,"Shopping, Collectibles & Gifts (General)",99
-0.045630955,CA,19,2,2,11.3750215,0,935.2654001,"Automotive -- Repair, Service & Parts",164
-0.108151372,AZ,16,1,0,-0.035524877,0,462.6970721,Sports & Recreation,112
-0.055663714,CA,40,2,3,-0.149928493,0,1427.406296,Education & Instruction,98
-0.104243839,MA,36,1,7,-0.249480999,0,260.2434203,"Shopping, Collectibles & Gifts (General)",101
-0.102654807,IL,42,1,9,-0.025352514,0,233.2125142,"Shopping, Collectibles & Gifts (General)",59
-0.101077609,GA,13,1,2,12.24511663,1,83.83283383,"Shopping, Collectibles & Gifts (General)",122
-0.051880433,IN,5,1,7,-0.850135637,1,80,"Shopping, Collectibles & Gifts (General)",86
0,NY,36,3,2,,0,2092.187653,Home & Home Improvement,65
-0.043729159,IL,18,1,8,-0.164228501,0,433.0817652,Travel,131
-0.09315936,OR,3,1,9,0.640117956,0,4190.47619,Automotive -- For Sale,113
0,FL,31,2,9,,0,1558.546529,Home & Home Improvement,97
-0.080279216,NY,12,1,4,0.226651489,0,257.8956349,Animals & Pets,67
-0.089763153,MS,84,2,0,0.679189842,0,1342.569761,Home & Home Improvement,114
-0.027607223,AZ,18,1,9,-0.066663787,0,1430.330504,Industrial & Commercial,55
-0.085372033,AZ,1,1,1,0,0,544.3333333,"Automotive -- Repair, Service & Parts",126
-0.004463598,VA,42,1,3,-0.384088489,0,3106.926034,Home & Home Improvement,99
-0.09493754,NH,6,1,7,,0,1606.624487,Automotive -- For Sale,101
0.052231812,TX,1,1,8,0,0,450,Health & Fitness,114
-0.108557167,NY,60,2,1,0.290907853,0,5295.691393,Education & Instruction,62
-0.043107657,MD,18,2,2,0.184046005,0,1986.504733,"Automotive -- Repair, Service & Parts",63
-0.81527909,CA,2,1,9,,1,750,Automotive -- For Sale,99
-0.10650232,IA,15,1,0,0.668630691,0,157.0909091,Health & Fitness,183
-0.101670655,CA,52,1,1,0,1,413.4615385,Attorneys & Legal Services,95
-0.047540719,TX,12,1,2,0.925497112,0,628.6036036,Home & Home Improvement,73
-0.060409568,CA,24,1,3,-0.220256099,0,285.245098,"Shopping, Collectibles & Gifts (General)",74
-0.000276893,IL,36,1,7,0.684707179,0,1016.190034,Home & Home Improvement,158
0.047338761,GA,5,1,1,-0.896453547,1,400,Home & Home Improvement,92
-0.103251238,FL,96,1,6,-0.334110077,0,782.6804027,Business Services,62
0,IL,24,2,6,0,1,473.0811404,Restaurants & Food,155
-0.074506921,IL,6,1,1,0.308054082,0,583.3333333,Home & Home Improvement,52
-0.088440145,MA,22,1,4,-0.103043727,1,3088.004022,Physicians & Surgeons,39
-0.080245616,IN,8,1,4,0.222736383,1,100,"Shopping, Collectibles & Gifts (General)",121
-0.100665573,CA,13,1,7,1.182568474,0,1477.566952,Beauty & Personal Care,124
-0.093536709,PA,66,1,1,0.57065784,0,684.8632987,Education & Instruction,133
0.01538452,PA,5,1,4,-0.303024221,1,160,Home & Home Improvement,72
-0.102720767,VA,12,1,6,0.567672506,0,583.3333333,Finance & Insurance,81
-0.090646177,NC,44,1,0,-0.526044905,1,614.0340909,Home & Home Improvement,106
0,AZ,63,1,3,,1,730.5156401,"Automotive -- Repair, Service & Parts",113
-0.109897901,CA,17,1,1,0.623831382,0,421.2533156,Travel,101
-0.078400275,WA,3,1,5,0.771785389,0,2678.571429,Furniture,95
-0.108842148,FL,14,1,7,0.27367209,0,1658.314132,Physicians & Surgeons,109
-0.062853027,NJ,6,1,1,0.621941586,0,452.3809524,Health & Fitness,68
0,CA,80,3,4,,0,1743.271424,Home & Home Improvement,107
-0.083419078,MA,15,2,2,-0.050914162,0,1373.521672,Physicians & Surgeons,88
-0.107671701,CA,23,1,1,0.731871927,0,619.7405107,Education & Instruction,153
-0.100404618,FL,74,2,7,-0.491899331,1,1861.292727,Animals & Pets,103
-0.100625662,IL,15,1,5,2.617811476,0,190.3809524,Home & Home Improvement,134
-0.111111111,VA,1,1,5,0,1,527.25,Animals & Pets,116
-0.101950028,NY,48,1,0,-0.345916509,0,2232.666463,Home & Home Improvement,98
-0.07485339,CA,17,1,2,-1,0,951.7301038,Home & Home Improvement,109
-0.969681083,TX,1,1,8,0,0,1218.75,Real Estate,76
-0.082977138,IA,13,1,6,-0.076572049,1,160.8597285,Health & Fitness,76
-0.053436369,CA,5,1,3,-0.555135374,1,1400,Travel,87
-0.097445376,NY,2,1,1,0,0,1002.941176,Home & Home Improvement,135
-0.83623636,NJ,1,0,7,0,0,54.34782609,Home & Home Improvement,145
-0.100036648,PA,35,1,6,1.365342759,0,841.3756614,Education & Instruction,99
-0.075394366,WA,5,1,0,-0.575259455,0,488.5542169,Home & Home Improvement,67
-0.020662359,MO,6,1,5,-0.695142866,0,397.7272727,Sports & Recreation,69
-0.083824343,NY,60,1,4,0.279345947,0,3953.476674,Business Services,59
-0.016547341,GA,54,1,9,0.134895723,0,737.0029391,Home & Home Improvement,133
-0.091956484,PA,42,1,3,0.089151314,0,515.9875732,Home & Home Improvement,85
-0.111111111,CO,1,1,6,0,1,541.9354839,Restaurants & Food,107
-0.665780592,CA,1,1,3,0,0,222.2222222,Home & Home Improvement,110
-0.089279683,CA,84,1,5,0.267124954,0,1317.289175,Home & Home Improvement,39
0.188247452,MO,5,1,7,-0.694150986,0,376.4705882,"Automotive -- Repair, Service & Parts",79
0.442341239,NY,1,1,6,,1,1487.068966,Home & Home Improvement,88
0.05645272,FL,8,1,6,-0.492234664,1,5004.807692,Attorneys & Legal Services,128
-0.105012323,TX,21,1,2,-0.434745539,1,4420.068027,"Personal Services (Weddings, Cleaners, etc.)",70
-0.058953562,MA,6,1,3,0.708179151,1,1633.888889,Home & Home Improvement,69
-0.052951279,NY,10,1,6,0.033492214,1,1907.142857,"Personal Services (Weddings, Cleaners, etc.)",71
-0.079773213,AZ,18,1,0,0.027313796,0,1402.037037,"Automotive -- Repair, Service & Parts",123
-0.10907058,TX,29,1,2,0.128073169,0,2115.551215,Automotive -- For Sale,103
-0.06229014,TX,7,1,0,0.521404348,0,464.7619048,Business Services,99
-0.061841565,AZ,9,1,0,-1,1,774.1935484,Finance & Insurance,105
-0.034427396,WA,6,1,7,0.332042006,0,665.1785714,Furniture,88
-0.081953461,NJ,12,1,2,0.350390359,0,1115.885417,Home & Home Improvement,64
-0.107536661,TX,6,1,4,0.511898424,0,1085.714286,Real Estate,81
-0.073476295,VA,38,1,4,-0.276508849,0,1500.26194,"Automotive -- Repair, Service & Parts",68
-0.794355741,NH,1,1,8,0,0,446.4285714,"Automotive -- Repair, Service & Parts",104
-0.102303938,NE,6,1,5,0.320006408,0,8548.387097,Health & Fitness,65
-0.086005877,VA,38,2,1,43.37657041,0,1104.181616,Physicians & Surgeons,127
-0.08402469,CA,2,1,4,,1,165,Travel,89
-0.062743368,CA,30,1,4,-0.492497928,0,513.4318613,Home & Home Improvement,63
-0.093856946,FL,14,1,8,0.218730061,0,1557.256236,Beauty & Personal Care,49
-0.109186954,MO,81,1,4,0,0,264.3438603,Attorneys & Legal Services,70
-0.053488224,CA,40,1,9,-0.201857391,0,1571.942218,"Automotive -- Repair, Service & Parts",88
-0.06312398,KY,108,3,6,-0.357669009,0,4852.379261,Home & Home Improvement,74
-0.098859231,WI,3,1,9,1.545028726,1,365.5913978,Real Estate,74
-0.107439841,PA,51,1,6,0.192307692,1,145.0147984,Education & Instruction,134
-0.098302564,MN,61,4,7,0.058571568,1,1783.820224,Sports & Recreation,113
-0.015703902,NJ,36,1,2,0.515879271,0,980.1247127,Home & Home Improvement,76
-0.103022042,FL,26,1,0,-0.070526718,0,842.4997814,Physicians & Surgeons,113
-0.104772211,FL,6,1,7,0.578116669,0,295.5555556,Travel,100
-0.091136185,TX,60,1,1,-0.082162551,0,395.749346,"Personal Services (Weddings, Cleaners, etc.)",96
-0.101865404,VT,6,1,4,-0.023529061,0,488.0952381,Automotive -- For Sale,155
-0.094309894,CO,36,1,6,-0.15253066,0,4753.131277,Home & Home Improvement,136
-0.10296035,GA,16,1,5,0.161326697,0,635.8333333,Home & Home Improvement,52
-0.087519259,NJ,13,1,9,0.221312109,0,509.5904096,Education & Instruction,60
-0.096039459,FL,36,1,5,1.798758977,0,866.5478395,Attorneys & Legal Services,78
-0.091226947,NE,63,1,6,0.585912136,0,916.7085225,Home & Home Improvement,120
-0.087837259,VA,10,1,9,-1,0,2592,Business Services,80
-0.05106662,FL,22,1,4,0.87560177,0,1066.732804,Home & Home Improvement,92
-0.104972973,CA,96,1,0,-0.414708563,0,1269.480054,Beauty & Personal Care,48
0,CA,36,2,0,,0,1807.559321,Physicians & Surgeons,114
-0.111111111,WI,1,2,3,0,0,2955.026455,Automotive -- For Sale,102
0,WA,3,2,8,,1,4182.411674,Education & Instruction,74
0,MA,47,5,9,,0,3501.314625,Automotive -- For Sale,63
-0.079652226,FL,28,1,1,3.707884605,1,168.4488273,Industrial & Commercial,90
-0.643097347,NY,1,1,8,0,0,984.375,Attorneys & Legal Services,89
-0.066524032,TX,7,1,1,0.84566489,0,699.1071429,Sports & Recreation,68
-0.082982727,OH,24,1,3,0.768826088,0,340.9923063,"Shopping, Collectibles & Gifts (General)",125
-0.906715923,MA,1,0,4,0,1,125,Home & Home Improvement,93
-0.102184416,IL,42,1,0,0.282046743,0,470.4536885,"Personal Services (Weddings, Cleaners, etc.)",96
-0.092202459,CA,25,1,7,0.486296692,0,894.6817276,"Personal Services (Weddings, Cleaners, etc.)",92
-0.10240204,TX,10,1,0,0.501277787,0,239.4917582,Furniture,143
-0.087153874,CA,7,1,8,1.174623797,1,287.0212766,Business Services,90
-0.102379052,IL,36,1,4,0.057846168,0,950.2412178,Beauty & Personal Care,132
-0.029210634,NJ,36,1,7,0.288518,0,652.4392124,Home & Home Improvement,143
-0.063922099,CA,20,1,6,-0.254279718,1,1995,Home & Home Improvement,89
-0.066931256,TX,10,1,9,-0.42958572,1,2160,Physicians & Surgeons,122
-0.089634429,TX,16,1,1,0.355784286,0,479.122151,Industrial & Commercial,120
-0.106155757,CA,20,1,2,-0.135992653,0,1017.179803,Automotive -- For Sale,151
-0.062193394,MA,13,1,6,-0.317634604,0,726.9644334,Real Estate,54
-0.799471122,VA,2,1,5,0,1,250,Home & Home Improvement,63
0,AZ,93,7,0,,0,1639.3503,Physicians & Surgeons,113
-0.064009683,CO,21,4,7,-0.055562072,0,7628.709972,Furniture,61
-0.106874622,AZ,18,2,0,-0.157745332,0,2534.722222,Automotive -- For Sale,83
-0.108252736,MO,19,1,9,-0.172548052,0,777.3879142,Farming & Agriculture,113
-0.100199056,WA,24,1,3,0.6018906,0,989.8826628,Furniture,116
-0.00277225,VA,100,2,0,0.495004776,0,810.2683793,Home & Home Improvement,163
-0.110079481,CA,2,1,7,0,0,410.7142857,Travel,86
-0.09732087,AK,40,1,7,-0.150665201,0,772.0296786,Travel,86
-0.082850078,OR,42,1,4,-0.419290368,1,661.7538154,Education & Instruction,150
-0.068586292,TX,45,3,5,0.57293547,0,1710.065503,"Automotive -- Repair, Service & Parts",98
-0.100120392,PA,5,1,2,-0.450588669,0,312.0879121,Physicians & Surgeons,113
-0.098798684,NJ,36,1,4,1.320892424,0,665.8950617,Education & Instruction,139
-0.109780325,CA,22,1,6,-0.04254173,1,441.5544272,Automotive -- For Sale,70
-0.090306389,FL,16,2,2,0.748532325,0,1748.522975,Home & Home Improvement,116
-0.099142528,CA,11,1,3,2.344287197,0,179.7520661,Home & Home Improvement,71
-0.979214329,PA,3,1,0,0,1,666.6666667,Automotive -- For Sale,85
0,MN,17,2,5,,0,1027.822536,Sports & Recreation,88
-0.099635468,NC,54,1,2,0.445385414,0,397.9373449,"Automotive -- Repair, Service & Parts",136
-0.104184266,MD,48,1,9,1.002029549,0,399.8066608,Home & Home Improvement,70
0,CA,42,2,2,0,0,1837.434798,Physicians & Surgeons,71
-0.104875203,MO,18,1,9,-0.084501058,1,768.3529346,Toys & Hobbies,98
-0.100946352,FL,4,1,1,0.293464356,1,2861.666667,Finance & Insurance,71
-0.102966897,PA,71,1,1,-0.063930006,0,431.283879,"Shopping, Collectibles & Gifts (General)",80
0.000671326,OR,42,1,4,-0.627379134,0,1239.189504,"Automotive -- Repair, Service & Parts",71
-0.107605261,NY,6,1,2,0.47726885,1,438.8253968,Travel,78
-0.102272683,AR,29,1,5,0.489148609,0,142.6807978,Health & Fitness,119
-0.109759907,CO,39,1,1,0,1,380.9621554,Automotive -- For Sale,59
-0.013789885,CA,70,2,4,1.005293949,0,1220.336158,Education & Instruction,100
-0.092243705,FL,18,1,7,-0.60213335,0,530.2237654,Travel,57
-0.085646357,FL,5,1,3,-0.759050951,1,500,Home & Home Improvement,73
-0.111111111,CA,9,1,5,,1,885.5218855,Industrial & Commercial,99
-0.099045046,FL,6,1,9,-0.244207011,1,994.6236559,Physicians & Surgeons,90
-0.111111111,CT,1,1,9,0,0,168.75,Home & Home Improvement,101
-0.087721167,CA,24,1,9,-0.330938937,0,824.3353618,Home & Home Improvement,87
-0.103847756,WA,54,1,7,0.279194576,1,557.624274,Health & Fitness,105
-0.071724095,FL,12,1,5,-0.19601093,0,1165.517241,Physicians & Surgeons,63
-0.107956303,OK,19,1,2,0.346683578,0,729.3501918,"Personal Services (Weddings, Cleaners, etc.)",222
-0.071131069,WA,25,1,8,0.352655789,0,684.5512315,"Automotive -- Repair, Service & Parts",122
-0.099135609,CA,16,1,0,-0.361823424,0,928.4303161,Health & Fitness,99
-0.107056653,TN,95,3,0,0.467514971,0,1704.602674,"Personal Services (Weddings, Cleaners, etc.)",96
-0.092195443,MA,19,1,3,-0.308262441,0,490.200831,Business Services,70
0,CO,73,3,0,,0,4236.234957,Physicians & Surgeons,85
0,PA,24,2,3,,0,2996.112226,Automotive -- For Sale,105
-0.082213211,MD,10,1,5,-0.448059033,1,440,Travel,128
-0.111111111,TX,1,1,1,0,0,1517.241379,Home & Home Improvement,88
0,CO,4,2,9,,0,844.4166667,Animals & Pets,132
-0.096226173,NJ,48,2,9,-0.078577864,0,4647.233621,Automotive -- For Sale,88
-0.074764117,CA,12,1,0,0.033130072,0,1504.166667,Real Estate,82
-0.08908641,MN,6,1,8,-0.540293669,0,688.8888889,Travel,112
-0.088576251,OH,17,1,5,1.488863738,0,500.0950811,"Shopping, Collectibles & Gifts (General)",100
0.073403464,CA,12,1,0,-0.070000895,0,3145.742868,Home & Home Improvement,131
-0.083908479,CO,30,1,3,0.646962636,0,755.9934319,Attorneys & Legal Services,103
-0.077278249,IL,66,1,4,0.663967057,0,3718.263116,Health & Fitness,106
-0.105869284,FL,42,1,9,0.156700544,0,1682.181989,"Automotive -- Repair, Service & Parts",117
-0.086111088,MN,10,1,7,-0.057961482,0,1356.630952,Home & Home Improvement,76
-0.907910731,VA,1,1,6,0,0,34.48275862,Industrial & Commercial,126
0.043040668,PA,3,1,9,29.25120247,0,1000,Travel,93
-0.086302643,ME,6,1,4,2.228136389,0,64.94252874,"Shopping, Collectibles & Gifts (General)",134
-0.102245058,CA,72,1,3,1.208941042,0,100.297196,"Shopping, Collectibles & Gifts (General)",72
-0.095546404,IN,22,1,7,-0.069158101,0,1157.927417,Real Estate,72
0.216095893,CA,23,2,9,-0.019186782,0,1416.584265,"Automotive -- Repair, Service & Parts",123
-0.110942476,MI,34,1,0,2.600600673,1,103.0119826,Restaurants & Food,64
-0.09484465,PA,23,1,6,-0.470576763,0,695.6521739,Education & Instruction,40
-0.096087148,CA,5,1,0,-0.397456299,1,346.4347826,Real Estate,77
-0.103078238,TX,77,1,9,0.165597345,0,214.6097357,"Shopping, Collectibles & Gifts (General)",138
-0.080825647,AZ,4,1,8,0.309111667,0,958.0645161,Attorneys & Legal Services,98
0,IL,71,4,5,,0,7152.142559,Education & Instruction,107
-0.097047765,CA,12,1,4,-0.093709416,0,276.7241379,Home & Home Improvement,60
-0.084967533,PA,48,1,7,-0.223847899,0,95.5577957,"Shopping, Collectibles & Gifts (General)",56
0.006291245,NY,6,1,4,-0.158226648,0,6059.895833,"Personal Services (Weddings, Cleaners, etc.)",133
-0.098839526,CA,53,1,0,0.211304502,0,1445.843449,Home & Home Improvement,102
-0.061752456,MI,12,1,0,0.07138095,0,894.4444444,Home & Home Improvement,70
-0.104888889,NY,2,1,9,,0,1141.666667,Home & Home Improvement,94
-0.934128088,WA,1,1,7,0,0,400,Beauty & Personal Care,99
-0.092850177,FL,19,1,2,-0.533237698,0,869.5910061,Animals & Pets,95
-0.099732615,CA,54,1,2,-0.092482319,0,1305.121667,"Shopping, Collectibles & Gifts (General)",59
-0.090599284,CA,66,1,1,0.317648087,0,1034.580949,Home & Home Improvement,139
-0.050233732,MA,6,1,9,-0.003017703,0,1212.301587,Attorneys & Legal Services,131
-0.102377543,FL,30,1,1,0.064006294,0,1893.805046,Business Services,86
0,IL,42,1,9,,0,10441.23205,"Shopping, Collectibles & Gifts (General)",131
0,HI,14,2,5,,0,1263.367429,Physicians & Surgeons,85
-0.043455073,IL,36,3,9,2.11329554,0,1499.684483,"Automotive -- Repair, Service & Parts",129
-0.09997677,FL,90,1,9,0.059807713,0,1319.018265,Industrial & Commercial,111
-0.097220056,TX,33,1,6,0.461233922,0,774.2409432,Home & Home Improvement,147
-0.099880221,CT,49,1,3,-0.025382052,1,1038.529293,Real Estate,88
0.128257104,FL,6,1,4,0.615712195,1,2651.851852,Home & Home Improvement,126
-0.05603538,CO,31,1,5,0.077923304,0,1359.115644,"Personal Services (Weddings, Cleaners, etc.)",112
-0.079195456,OH,6,1,8,-0.295176997,0,625,Attorneys & Legal Services,124
-0.096361164,WA,72,3,6,0.085127748,0,1701.520472,Home & Home Improvement,115
-0.069673805,CA,3,1,0,-0.569364643,1,440.3669725,Industrial & Commercial,87
-0.089377748,CA,11,1,4,-0.538709185,0,1043.771044,Beauty & Personal Care,129
-0.10036738,IL,35,1,2,0.032018281,0,605.3378516,Home & Home Improvement,78
-0.19296849,CA,1,1,8,0,0,1000,Home & Home Improvement,81
-0.040055906,FL,13,1,2,-0.117978728,0,1064.835165,Home & Home Improvement,128
-0.10035177,NJ,48,1,4,0.208205363,0,3314.221533,Health & Fitness,102
0.471918883,CA,1,1,9,0,0,3714.285714,Education & Instruction,125
-0.09598144,WA,97,2,1,-0.201270988,0,1839.969283,Home & Home Improvement,118
-0.105410894,NJ,30,1,8,0.451197901,0,895.2950192,"Personal Services (Weddings, Cleaners, etc.)",37
-0.095699468,NJ,4,1,3,-0.006355622,0,1103.571429,Health & Fitness,99
-0.088580887,CO,17,1,5,0.193854314,0,1178.26343,Home & Home Improvement,81
-0.083935863,FL,7,1,9,1.671206557,1,1018.719212,Business Services,97
-0.061008286,FL,17,1,5,-0.894417883,0,822.5490196,Dentists & Dental Services,79
0.059223873,VA,39,1,6,-0.806472568,1,753.9266289,Apparel / Fashion & Jewelry,79
0.563216104,MD,1,1,3,0,1,467.7419355,"Automotive -- Repair, Service & Parts",62
-0.103385749,OH,59,1,1,2.953341394,0,468.2529725,"Shopping, Collectibles & Gifts (General)",91
-0.063211401,NJ,12,1,5,-0.414141557,0,829.5698925,Home & Home Improvement,109
-0.080664534,CA,22,1,2,0.198634697,0,1435.631633,Home & Home Improvement,106
-0.078870835,VA,41,1,4,-0.190401956,0,1478.99729,"Automotive -- Repair, Service & Parts",161
-0.079909198,MN,24,1,1,0.361824558,0,1563.888889,Industrial & Commercial,111
-0.086138925,WA,3,1,5,0.11770801,0,1071.428571,Health & Fitness,101
0.924167292,IL,1,1,5,,1,1586.206897,Home & Home Improvement,88
-0.090257414,CA,8,1,6,-0.501741945,1,712.5,Sports & Recreation,93
-0.064839998,TX,6,1,9,-0.28598746,0,778.3783784,Restaurants & Food,172
